iter	RMSE
136	0.00194823796
137	0.001934313882
138	0.001925681311
139	0.001911173093
140	0.001902646352
141	0.001894245538
142	0.001885861788
143	0.0018778694
144	0.001870234104
145	0.00186060105
146	0.001847104955
147	0.001838911675
148	0.001832338033
149	0.001824896887
150	0.001810352515
151	0.001803225769
152	0.001788320291
153	0.00177732267
154	0.00176611189
155	0.001757181447
156	0.001749859688
157	0.001740822023
158	0.001735090086
159	0.001726715882
160	0.001716379367
161	0.001703017374
162	0.001691227026
163	0.0016860568
164	0.001680554791
165	0.001669363332
166	0.001659637004
167	0.001654239155
168	0.001644936641
169	0.001639277356
170	0.00163229716
171	0.001628232218
172	0.001623075145
173	0.001616687482
174	0.001612192043
175	0.001607906492
176	0.001602306156
177	0.0015940472
178	0.001589287542
179	0.00158188485
180	0.001578070915
181	0.001569761203
182	0.001566054293
183	0.001559585219
184	0.001555583599
185	0.001549949756
186	0.001546667021
187	0.001540463666
188	0.00153709488
189	0.0015339003
190	0.001526130368
191	0.001522903253
192	0.001518518403
193	0.001512313166
194	0.001505147232
195	0.001497941498
196	0.001492171306
197	0.001486064292
198	0.001483317346
199	0.001478253506
200	0.001475345026
201	0.001470312906
202	0.001467592529
203	0.001462708799
204	0.001457467531
205	0.00145131788
206	0.00144739385
207	0.001445378619
208	0.00143965677
209	0.001434755523
210	0.001430290534
211	0.001428208216
212	0.001424468639
213	0.001419230207
214	0.001416364467
215	0.001411467186
216	0.001406973682
217	0.001402593243
218	0.001400048847
219	0.001395962459
220	0.001391566483
221	0.001387097783
222	0.001382632928
223	0.001378594618
224	0.001376969479
225	0.001373083104
226	0.001369220918
227	0.001365662768
228	0.001364186909
229	0.00136000248
230	0.001355875232
231	0.001353347802
232	0.001350046063
233	0.001346438696
234	0.001343231678
235	0.001339758792
236	0.001336661148
237	0.001333014644
238	0.00133022148
239	0.001326761581
240	0.001323659368
241	0.001320507284
242	0.001317957908
243	0.00131515291
244	0.001312661317
245	0.001310151681
246	0.001307139776
247	0.001304469302
248	0.001303404072
249	0.001301119883
250	0.001298604822
251	0.001296379401
252	0.001295434524
253	0.001294376502
254	0.001292233525
255	0.001289456917
256	0.001288459574
257	0.001285839004
258	0.00128375451
259	0.001281171416
260	0.001278973392
261	0.001276258494
262	0.001275338941
263	0.001274445958
264	0.001272350192
265	0.001269955165
266	0.001268035212
267	0.00126628326
268	0.001264200081
269	0.001262680159
270	0.00126012819
271	0.001257910998
272	0.001255987506
273	0.001253966341
274	0.001251873412
275	0.001251259044
276	0.001250604263
277	0.001248088078
278	0.001246343074
279	0.001244549556
280	0.001242618546
281	0.001241129245
282	0.00124054065
283	0.001238762026
284	0.001237089678
285	0.001235695581
286	0.001233870518
287	0.001232535464
288	0.00123069361
289	0.001228950737
290	0.001227302508
291	0.001226177177
292	0.001224545703
293	0.001222665112
294	0.001221255112
295	0.001220435942
296	0.00121929997
297	0.00121794473
298	0.001216231804
299	0.00121540426
300	0.001213950126
301	0.001212547836
302	0.001211724982
303	0.00121058606
304	0.001209135417
305	0.001207243676
306	0.001205758349
307	0.001204370744
308	0.0012036637
309	0.001202635551
310	0.001201324621
311	0.001199834375
312	0.001198749669
313	0.001197396094
314	0.001195669921
315	0.001194595978
316	0.00119318777
317	0.001191419753
318	0.001189928456
319	0.001188917498
320	0.001187977434
321	0.001186624697
322	0.00118514122
323	0.001184202169
324	0.001182367155
325	0.001181417662
326	0.001179598646
327	0.001178525138
328	0.001177253957
329	0.001175855363
330	0.001174657737
331	0.001173852297
332	0.001172351017
333	0.001171227592
334	0.001169964613
335	0.001168428981
336	0.00116728282
337	0.00116493308
338	0.00116406237
339	0.001163192066
340	0.001160729131
341	0.001159432738
342	0.001158269321
343	0.001156915264
344	0.001155671783
345	0.001154784806
346	0.00115361627
347	0.001152437836
348	0.001150748646
349	0.001149721924
350	0.001149075721
351	0.001148022189
352	0.001146994306
353	0.00114455306
354	0.001143402887
355	0.001141604551
356	0.001140714763
357	0.001139240255
358	0.001138122271
359	0.001136958456
360	0.001136179292
361	0.001135196802
362	0.001132804732
363	0.001131861741
364	0.001130803801
365	0.001130196647
366	0.001129530959
367	0.001127825393
368	0.001126869983
369	0.001126200502
370	0.00112563001
371	0.001124615678
372	0.001123951404
373	0.001122267714
374	0.001121727316
375	0.001120599667
376	0.001119809353
377	0.001118756183
378	0.001116932772
379	0.001115498614
380	0.00111485834
381	0.001113972707
382	0.001113598561
383	0.001112960842
384	0.001112462013
385	0.001111630134
386	0.001111189226
387	0.001110129565
388	0.00110911598
389	0.001107788682
390	0.001107349288
391	0.001106205375
392	0.001105425533
393	0.001103839436
394	0.001102404816
395	0.001100875886
396	0.001099595995
397	0.00109863099
398	0.001096917856
399	0.001095910286
400	0.001095263889
401	0.001094483046
402	0.001092491388
403	0.001091785938
404	0.001091177862
405	0.001090614802
406	0.001089746806
407	0.001088960326
408	0.001087273394
409	0.001086265793
410	0.001084786341
411	0.001083940838
412	0.001083248289
413	0.001082296048
414	0.001081199396
415	0.001080609153
416	0.001079980008
417	0.001079385948
418	0.001078932447
419	0.001078356542
420	0.001078029267
421	0.001076721015
422	0.001076187053
423	0.00107540482
424	0.001073844707
425	0.00107267975
426	0.001072006047
427	0.001071347967
428	0.00107043298
429	0.001069639588
430	0.001068355833
431	0.001066904008
432	0.001065963506
433	0.001065358294
434	0.001064725734
435	0.001064044044
436	0.001062504904
437	0.001061847924
438	0.001061258614
439	0.001059504426
440	0.001058969362
441	0.001058601692
442	0.001057819824
443	0.001057177755
444	0.001056542306
445	0.00105589874
446	0.001054771052
447	0.001054181485
448	0.001053376331
449	0.001052627566
450	0.001052351718
451	0.001051395407
452	0.001050919454
453	0.001049937405
454	0.001048913322
455	0.001048338986
456	0.001047388566
457	0.001046961274
458	0.001045946528
459	0.001045109048
460	0.00104442944
461	0.001043463624
462	0.00104318802
463	0.001042493625
464	0.001041292219
465	0.001040740172
466	0.001040089962
467	0.001039409738
468	0.001038562227
469	0.001038077454
470	0.001037435453
471	0.001037230158
472	0.00103676755
473	0.001035251848
474	0.001034585844
475	0.00103407758
476	0.00103360894
477	0.001033045865
478	0.001032404073
479	0.001032170191
480	0.001031313609
481	0.001030732057
482	0.001030324809
483	0.001029986361
484	0.001028671358
485	0.001027675783
486	0.001026714863
487	0.001025960927
488	0.001025431718
489	0.001024631286
490	0.001023738538
491	0.001023320181
492	0.001022866393
493	0.001022024074
494	0.001021015965
495	0.001020522572
496	0.001019691754
497	0.001018652765
498	0.001017810915
499	0.001017231301
0009592387637
496	0.0009586806349
497	0.0009584240017
498	0.0009579566647
499	0.0009575582282
